z ra dec
0.1420590 17.2008661 6.9646481
0.1389152 16.5787381 9.2233110
0.1457603 17.9916298 8.4069228
0.1425590 17.3304232 12.8854406
0.1419273 16.5278694 14.1326001
0.1447830 18.3985877 14.1063158
0.1437977 18.6622889 15.1591012
0.1453712 16.8161786 13.3140542
0.1460716 15.7274203 13.9372042
0.1470101 17.2243063 13.8809659
0.1479082 18.0448963 13.7422654
0.1481847 16.8596231 18.8269974
0.1436431 16.3638408 18.6519906
0.0670424 76.7472971 77.1749055
0.0963311 64.3845498 83.8510291
0.0695064 0.6112224 85.3992989
0.0618358 77.0816005 71.0776912
0.0733190 85.3330966 74.6703082
0.0959687 86.9842446 77.1637021
0.0535467 1.4234099 78.1786727
0.0550154 9.9017108 75.7983508
0.0551769 14.5276472 80.0057943
0.0654685 13.8421017 77.5134170
0.0745845 34.0203013 80.6066690
0.0868221 28.4933971 83.0305036
0.0855339 1.6173161 81.4678437
0.0586018 46.0777840 73.9633822
0.0607204 45.7415086 79.0177942
0.0854120 42.6749561 77.8086483
0.0950598 44.9640947 78.5669855
0.0638931 85.0896339 54.6388822
0.0692913 82.4475454 61.2690275
0.0731392 81.9104760 62.9494381
0.0744930 80.7522548 59.5744608
0.0909857 79.0104159 65.8303449
0.0954413 84.4604240 69.1052177
0.1039098 79.0647942 70.0916173
0.1046967 80.8381819 69.1811046
0.0574866 66.1069815 70.0017846
0.0809323 66.7497335 72.2389251
0.0833420 63.7153958 73.1117385
0.0597065 16.5521260 73.4404964
0.0626641 14.0161409 71.9730874
0.0749070 19.0408754 74.9101129
0.0825648 5.7987697 77.2761089
0.0792121 21.8745720 75.4923423
0.0792048 21.8357571 75.4875770
0.0817845 5.0499441 74.0056486
0.0828659 8.1122214 77.4861840
0.0828249 8.1285014 77.5112686
0.0828491 8.0939617 77.5155665
0.0858410 11.7531753 77.6199441
0.0795331 6.5549002 74.3363213
0.0878823 2.3247509 79.3778703
0.0780783 82.2487260 59.6292117
0.0937599 89.3074154 63.8021860
0.0923089 83.1011989 63.1203736
0.0924416 81.0882524 63.5571639
0.0924335 81.0759530 63.5911694
0.0964892 83.6794420 64.3954730
0.0748929 69.3790918 70.1113387
0.0862415 70.0749539 71.1006664
0.0901838 68.9184635 71.7685335
0.0815807 34.4311786 74.5313243
0.0837074 37.1955647 74.8169872
0.0889575 30.5468345 75.9868057
0.0645485 76.0388955 54.5522044
0.0857591 65.8819597 65.5258415
0.0606040 51.3357542 65.0459291
0.0595800 0.3949754 61.0900258
0.0610781 3.1173653 63.6326386
0.0655167 5.7599533 66.8891668
0.0716696 1.4889048 65.7631872
0.0752226 5.4783536 66.7284779
0.0849661 0.9739119 70.3743621
0.0938330 13.4579712 73.7078918
0.0676944 74.4914990 50.3433514
0.0668552 79.7303434 51.1716720
0.1053108 73.9757227 63.9968634
0.0639579 54.3775165 54.9432166
0.0640015 54.2478891 54.9516401
0.0693512 49.4866819 59.5566826
0.0733815 60.5900280 61.9372880
0.0756668 58.0150155 67.7220465
0.0937413 57.6624769 70.5720585
0.0795834 19.5748151 71.6949745
0.0825039 19.3373286 69.9934317
0.0981773 23.2645189 70.3450384
0.0954363 24.4027452 74.7647159
0.0713358 0.0273877 69.0796942
0.0713181 0.0808279 69.0774803
0.0896583 60.6485580 60.9307738
0.0606268 34.4650593 62.2914514
0.0654438 32.0798725 62.0451119
0.0817346 37.3711837 68.1608392
0.0944219 31.9108150 70.3602392
0.0786069 4.8414457 63.0548366
0.0771120 11.9110648 63.8528308
0.0785657 7.5762169 63.5481783
0.0859738 5.9181147 68.3990828
0.0848607 6.0100842 67.4615868
0.0882330 4.2248992 69.0638036
0.0936835 6.4570446 66.9814818
0.1032206 3.4053514 68.5313529
0.0767370 68.6755438 56.5841450
0.0826345 67.1910841 57.1762013
0.0950618 63.2600131 58.4922577
0.1074834 69.6661589 65.6609063
0.0641854 49.0357277 55.6038997
0.0646597 47.2133562 55.0589097
0.0646336 47.2585290 55.0294793
0.0652596 43.0269391 55.9803339
0.0653116 43.0511447 55.9530537
0.0751918 47.8110518 60.6334372
0.1022234 49.6378842 69.2590864
0.1040464 44.9332476 67.2687127
0.0759338 15.2861938 63.7423463
0.0743997 14.9103296 64.8103171
0.0788026 19.3224977 64.7236150
0.1004000 22.4727232 70.2583313
0.0943677 56.8182379 62.7168461
0.0998367 50.3811371 65.3261144
0.0900249 34.9093481 63.8934581
0.0955622 33.4874085 65.2357905
0.1023641 23.7147367 68.0100497
0.0911663 4.5843825 64.2347007
0.0736398 59.1500614 50.2307561
0.1072863 53.2397097 61.9991756
0.0715750 37.2242487 51.7974509
0.0911443 39.3890766 61.8863766
0.0914621 39.7464138 61.8387476
0.0910216 36.3554657 63.4359856
0.0976937 40.5845316 62.7082599
0.0950579 37.7752005 66.0577761
0.0686589 41.0272544 46.5113250
0.0953018 42.9830571 60.8166885
0.0999614 46.4414126 62.6547048
0.1034161 46.4956863 62.8463850
0.1043866 47.4693413 61.6494706
0.0759544 21.4512745 54.9208121
